[229, 47, 229, 60, 88, 60, 229, 60, 88, 25, 88, 60, 88, 25, 228, 25, 267, 146, 297, 146, 228, 25, 228, 39, 88, 96, 169, 96, 169, 96, 169, 156, 281, 40, 297, 40, 297, 40, 297, 104, 281, 40, 281, 47, 228, 40, 281, 40, 297, 104, 297, 146, 281, 104, 297, 104, 297, 151, 297, 158, 297, 158, 297, 177, 267, 158, 297, 158, 267, 151, 297, 151, 281, 47, 281, 104, 228, 47, 281, 47, 169, 156, 169, 177, 88, 156, 169, 156, 267, 158, 267, 177, 267, 177, 297, 177, 169, 177, 267, 177, 88, 177, 169, 177, 88, 60, 88, 96, 267, 151, 267, 158, 88, 96, 88, 156, 88, 156, 88, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[229, 42, 229, 58, 267, 162, 267, 177, 274, 177, 296, 177, 236, 40, 280, 40, 272, 146, 300, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];51545;"43843
"
[127, 79, 127, 105, 106, 105, 127, 105, 373, 1, 373, 184, 335, 184, 373, 184, 25, 183, 63, 183, 25, 120, 25, 183, 63, 105, 63, 113, 63, 105, 106, 105, 25, 1, 25, 79, 25, 1, 127, 1, 106, 130, 115, 130, 115, 130, 115, 183, 335, 1, 373, 1, 106, 105, 106, 130, 205, 1, 335, 1, 205, 1, 205, 55, 127, 1, 205, 1, 127, 1, 127, 79, 335, 1, 335, 79, 335, 79, 335, 183, 205, 79, 335, 79, 205, 55, 205, 79, 154, 55, 205, 55, 63, 113, 63, 120, 63, 120, 63, 130, 25, 120, 63, 120, 25, 113, 63, 113, 63, 130, 63, 183, 63, 183, 115, 183, 154, 79, 205, 79, 154, 55, 154, 79, 127, 79, 154, 79, 115, 183, 335, 183, 63, 130, 106, 130, 25, 79, 127, 79, 25, 79, 25, 113, 25, 113, 25, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[205, 19, 205, 41, 63, 133, 63, 154, 127, 84, 127, 103, 127, 19, 127, 41, 25, 83, 25, 102, 25, 19, 25, 70, 335, 96, 335, 153, 335, 22, 335, 70, 156, 79, 205, 79, 237, 79, 306, 79, 64, 105, 82, 105, 99, 79, 121, 79, 28, 120, 41, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];165229;"124619
"
[228, 224, 228, 242, 164, 242, 228, 242, 328, 176, 328, 224, 259, 224, 328, 224, 164, 203, 164, 242, 66, 203, 99, 203, 66, 98, 66, 203, 66, 98, 99, 98, 228, 166, 259, 166, 259, 166, 259, 176, 228, 98, 328, 98, 328, 98, 328, 176, 164, 203, 228, 203, 99, 203, 164, 203, 228, 98, 228, 166, 99, 98, 228, 98, 99, 98, 99, 203, 228, 166, 228, 203, 228, 203, 228, 224, 259, 176, 328, 176, 259, 176, 259, 224, 228, 224, 259, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[228, 102, 228, 157, 99, 122, 99, 182, 328, 185, 328, 209, 328, 124, 328, 163, 267, 176, 293, 176, 166, 203, 227, 203, 231, 166, 258, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];780782;"547369
"
[306, 54, 306, 106, 236, 106, 306, 106, 24, 107, 61, 107, 24, 1, 24, 107, 24, 1, 61, 1, 213, 54, 213, 107, 213, 54, 236, 54, 236, 1, 306, 1, 306, 1, 306, 54, 61, 1, 236, 1, 61, 1, 61, 107, 236, 1, 236, 54, 236, 54, 306, 54, 236, 54, 236, 106, 213, 106, 236, 106, 61, 107, 213, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[306, 22, 306, 52, 236, 22, 236, 52, 213, 56, 213, 104, 61, 22, 61, 87, 242, 54, 269, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];886633;"626422
"
[205, 209, 205, 235, 244, 44, 244, 121, 186, 121, 244, 121, 280, 44, 280, 459, 11, 459, 280, 459, 11, 45, 11, 459, 11, 45, 280, 45, 186, 169, 243, 169, 243, 169, 243, 209, 126, 45, 126, 408, 186, 44, 186, 209, 78, 171, 78, 242, 11, 408, 280, 408, 11, 242, 126, 242, 11, 171, 126, 171, 244, 103, 280, 103, 11, 209, 280, 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[126, 122, 126, 149, 126, 284, 126, 352, 185, 137, 185, 161, 186, 175, 186, 195, 19, 171, 73, 171, 20, 243, 73, 243, 146, 45, 179, 45, 137, 208, 169, 208, 83, 170, 116, 170, 184, 408, 251, 408, 33, 44, 88, 44, 253, 44, 276, 44, 35, 408, 88, 408, 193, 121, 226, 121, 88, 242, 120, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];64498;"54220
"
[410, 696, 410, 787, 12, 787, 410, 787, 207, 88, 207, 124, 98, 124, 207, 124, 451, 448, 451, 610, 410, 610, 451, 610, 411, 448, 451, 448, 411, 387, 411, 448, 98, 85, 98, 124, 12, 696, 12, 787, 234, 300, 234, 387, 234, 300, 281, 300, 98, 58, 98, 85, 98, 58, 207, 58, 410, 610, 410, 696, 281, 88, 411, 88, 411, 88, 411, 122, 207, 58, 207, 88, 281, 88, 281, 122, 207, 88, 281, 88, 411, 122, 411, 300, 281, 122, 411, 122, 411, 300, 411, 387, 281, 300, 411, 300, 234, 387, 411, 387, 12, 696, 410, 696, 12, 85, 98, 85, 281, 122, 281, 300, 12, 85, 12, 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[281, 226, 281, 294, 108, 696, 273, 696, 242, 387, 405, 387, 20, 85, 96, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];87846;"70477
"
[356, 226, 356, 255, 317, 255, 356, 255, 254, 157, 314, 157, 254, 124, 254, 157, 226, 124, 254, 124, 226, 85, 226, 124, 314, 175, 356, 175, 314, 157, 314, 175, 68, 254, 108, 254, 68, 85, 68, 254, 317, 226, 317, 254, 317, 226, 356, 226, 68, 85, 108, 85, 254, 85, 356, 85, 356, 85, 356, 157, 254, 85, 254, 124, 226, 85, 254, 85, 108, 85, 226, 85, 108, 85, 108, 254, 314, 157, 356, 157, 356, 175, 356, 226, 356, 157, 356, 175, 108, 254, 317, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[108, 123, 108, 216, 356, 180, 356, 222, 226, 83, 226, 122, 257, 157, 294, 157, 321, 175, 353, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];116620;"90338
"
[294, 176, 294, 266, 220, 266, 294, 266, 430, 729, 430, 1314, 18, 1314, 430, 1314, 154, 213, 221, 213, 154, 200, 154, 213, 18, 729, 18, 1314, 220, 234, 220, 266, 20, 178, 20, 234, 20, 178, 134, 178, 294, 176, 430, 176, 430, 176, 430, 729, 19, 241, 200, 241, 200, 241, 200, 630, 221, 176, 294, 176, 221, 176, 221, 200, 134, 176, 221, 176, 134, 176, 134, 200, 154, 200, 221, 200, 134, 200, 154, 200, 200, 729, 430, 729, 200, 630, 200, 638, 19, 630, 200, 630, 200, 638, 200, 729, 111, 638, 200, 638, 221, 200, 221, 213, 221, 213, 221, 234, 134, 234, 221, 234, 111, 638, 111, 729, 111, 729, 200, 729, 19, 729, 111, 729, 134, 200, 134, 234, 19, 234, 134, 234, 19, 241, 19, 630, 19, 630, 19, 729, 19, 234, 19, 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[294, 176, 294, 247, 200, 538, 200, 597, 26, 729, 204, 729, 151, 1314, 428, 1314, 295, 729, 421, 729, 307, 176, 427, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];171854;"130129
"
[81, 125, 81, 203, 51, 203, 81, 203, 202, 266, 202, 296, 13, 296, 202, 296, 122, 4, 122, 21, 80, 21, 122, 21, 13, 266, 13, 296, 12, 4, 12, 21, 12, 4, 60, 4, 122, 4, 202, 4, 202, 4, 202, 266, 80, 4, 122, 4, 80, 4, 80, 21, 60, 4, 80, 4, 60, 4, 60, 21, 51, 203, 51, 266, 12, 203, 51, 203, 80, 21, 80, 65, 80, 65, 80, 125, 12, 65, 80, 65, 51, 266, 202, 266, 60, 21, 80, 21, 12, 21, 60, 21, 13, 266, 51, 266, 12, 21, 12, 65, 12, 65, 12, 125, 13, 203, 13, 266, 12, 125, 12, 203, 12, 125, 80, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[80, 92, 80, 123, 51, 205, 51, 264, 48, 65, 79, 65, 49, 125, 80, 125, 83, 4, 119, 4, 68, 266, 172, 266, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];39430;"32554
"
[158, 260, 158, 308, 81, 308, 158, 308, 85, 128, 85, 167, 49, 167, 85, 167, 190, 128, 190, 215, 158, 215, 190, 215, 553, 261, 553, 351, 380, 351, 553, 351, 49, 288, 81, 288, 49, 272, 49, 288, 81, 288, 81, 308, 341, 351, 380, 351, 341, 261, 341, 351, 49, 167, 49, 215, 85, 128, 123, 128, 123, 128, 190, 128, 123, 128, 123, 215, 190, 128, 553, 128, 158, 215, 158, 260, 123, 215, 158, 215, 341, 261, 380, 261, 158, 261, 341, 261, 380, 261, 553, 261, 380, 261, 380, 351, 82, 215, 123, 215, 82, 215, 82, 260, 49, 215, 82, 215, 81, 272, 81, 288, 553, 128, 553, 261, 82, 260, 82, 272, 49, 272, 82, 272, 49, 215, 49, 260, 49, 260, 82, 260, 49, 260, 49, 272, 82, 260, 158, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[158, 219, 158, 255, 123, 173, 123, 210, 82, 218, 82, 258, 553, 161, 553, 242, 380, 273, 380, 339, 49, 221, 49, 258, 553, 277, 553, 315, 341, 300, 341, 312, 384, 261, 520, 261, 88, 260, 121, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];150824;"90206
"
[245, 250, 245, 312, 213, 312, 245, 312, 386, 228, 386, 261, 334, 261, 386, 261, 260, 190, 260, 214, 226, 214, 260, 214, 5, 214, 40, 214, 5, 113, 5, 214, 40, 312, 147, 312, 40, 214, 40, 312, 292, 261, 334, 261, 292, 250, 292, 261, 334, 228, 334, 261, 334, 228, 386, 228, 245, 250, 291, 250, 5, 113, 40, 113, 260, 190, 291, 190, 180, 261, 213, 261, 213, 261, 213, 312, 147, 243, 180, 243, 180, 243, 180, 261, 291, 112, 386, 112, 386, 112, 386, 228, 147, 214, 226, 214, 147, 214, 147, 243, 40, 214, 147, 214, 291, 112, 291, 160, 226, 112, 291, 112, 40, 112, 226, 112, 40, 112, 40, 214, 226, 112, 226, 160, 291, 160, 291, 190, 226, 160, 291, 160, 291, 190, 291, 250, 147, 243, 147, 312, 147, 312, 180, 312, 180, 312, 213, 312, 226, 160, 226, 214, 180, 261, 180, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[147, 217, 147, 240, 245, 265, 245, 294, 291, 212, 291, 234, 386, 154, 386, 205, 147, 248, 147, 311, 40, 142, 40, 194, 40, 246, 40, 281, 201, 214, 225, 214, 234, 214, 258, 214, 65, 214, 127, 214, 336, 228, 384, 228, 230, 160, 252, 160, 184, 261, 209, 261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];179438;"134375
"
[335, 233, 335, 273, 328, 61, 328, 168, 300, 168, 328, 168, 461, 558, 461, 623, 179, 623, 461, 623, 318, 273, 335, 273, 334, 61, 334, 98, 300, 98, 334, 98, 179, 558, 179, 623, 178, 61, 178, 168, 178, 61, 300, 61, 393, 61, 460, 61, 460, 61, 460, 130, 334, 61, 393, 61, 328, 61, 334, 61, 300, 61, 328, 61, 393, 61, 393, 130, 300, 61, 300, 98, 318, 273, 318, 343, 247, 273, 318, 273, 247, 168, 300, 168, 247, 168, 247, 273, 178, 168, 247, 168, 460, 130, 460, 343, 393, 130, 460, 130, 460, 343, 460, 558, 318, 343, 460, 343, 178, 558, 460, 558, 178, 273, 247, 273, 178, 343, 318, 343, 300, 98, 300, 168, 178, 168, 178, 273, 178, 273, 178, 343, 178, 343, 178, 558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[247, 172, 247, 222, 460, 419, 460, 479, 393, 65, 393, 118, 328, 99, 328, 162, 344, 61, 388, 61, 182, 343, 312, 343, 342, 343, 438, 343, 252, 168, 298, 168, 258, 558, 385, 558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];103565;"80942
"
[320, 372, 320, 413, 178, 413, 320, 413, 259, 128, 321, 128, 259, 47, 259, 128, 15, 372, 57, 372, 15, 331, 15, 372, 178, 372, 178, 413, 15, 47, 15, 209, 15, 47, 138, 47, 259, 169, 259, 209, 259, 169, 321, 169, 259, 47, 321, 47, 321, 47, 321, 128, 138, 47, 259, 47, 138, 47, 138, 209, 178, 209, 259, 209, 178, 209, 178, 372, 138, 209, 178, 209, 57, 209, 138, 209, 57, 209, 57, 249, 15, 209, 57, 209, 57, 249, 57, 331, 57, 331, 57, 372, 15, 331, 57, 331, 321, 128, 321, 169, 321, 169, 321, 209, 15, 249, 57, 249, 321, 209, 321, 372, 259, 209, 321, 209, 178, 372, 321, 372, 57, 372, 178, 372, 15, 249, 15, 331, 15, 209, 15, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[57, 334, 57, 371, 57, 252, 57, 328, 178, 252, 178, 329, 138, 138, 138, 207, 18, 209, 55, 209, 138, 47, 178, 47, 182, 209, 258, 209, 58, 47, 134, 47, 200, 372, 298, 372, 64, 209, 136, 209, 264, 169, 297, 169, 58, 372, 136, 372, 262, 128, 318, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];465892;"337455
"
[195, 440, 195, 491, 56, 491, 195, 491, 443, 297, 443, 440, 246, 440, 443, 440, 147, 153, 196, 153, 147, 77, 147, 153, 56, 440, 56, 491, 56, 53, 56, 440, 56, 53, 147, 53, 360, 52, 442, 52, 442, 52, 442, 153, 196, 52, 272, 52, 196, 52, 196, 77, 147, 52, 196, 52, 272, 52, 360, 52, 272, 52, 272, 153, 246, 152, 272, 152, 246, 152, 246, 297, 196, 152, 246, 152, 390, 153, 442, 153, 390, 153, 390, 244, 360, 153, 390, 153, 360, 52, 360, 153, 195, 440, 246, 440, 56, 440, 195, 440, 147, 52, 147, 77, 442, 153, 442, 244, 442, 244, 442, 297, 390, 244, 442, 244, 196, 77, 196, 152, 147, 77, 196, 77, 390, 297, 442, 297, 272, 153, 360, 153, 390, 244, 390, 297, 246, 297, 390, 297, 246, 297, 246, 440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[196, 111, 196, 147, 390, 158, 390, 239, 272, 111, 272, 148, 360, 111, 360, 148, 246, 156, 246, 240, 442, 330, 442, 399, 246, 302, 246, 384, 103, 52, 140, 52, 277, 440, 409, 440, 304, 297, 387, 297, 96, 440, 191, 440, 397, 297, 437, 297, 201, 152, 241, 152, 202, 52, 252, 52, 152, 52, 189, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];32488;"25032
"
[297, 60, 297, 116, 260, 116, 297, 116, 399, 60, 399, 498, 211, 498, 399, 498, 260, 116, 260, 202, 35, 202, 260, 202, 349, 85, 398, 85, 349, 60, 349, 85, 36, 430, 398, 430, 36, 61, 36, 430, 211, 60, 211, 498, 35, 61, 398, 61, 122, 60, 122, 239, 99, 60, 99, 99, 35, 99, 122, 99, 35, 239, 208, 239, 121, 152, 208, 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[122, 106, 122, 141, 205, 159, 205, 196, 35, 300, 35, 372, 206, 285, 206, 391, 212, 63, 260, 63, 258, 428, 363, 428, 59, 60, 94, 60, 213, 202, 254, 202, 51, 240, 114, 240, 134, 240, 192, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];187119;"111596
"
